qid,question_text,target
003406ace8acab2295c3,How much does the average person spend on Airbnb?,0
0034105dad61fe49e300,How do scientists calculate the radius of the universe?,0
00342f2fe760ea11cc0c,What is the mechanism of action of Xulane contraceptive patches?,0
0034398aa8d4cfaea206,"If ignorance is bliss, should you act like you don't know anything and lie?",0
00346379ca62fe220b34,My highest note is G3 and my lowest note is A4. What vocal type am I?,0
00348040ae059a4eb108,What are the conditions under which a rocket fired from the Earth becomes a satellite of the earth and orbits in a circle?,0
00348cbd375167c39461,"Does a low neutrophil (1.3) & WBC (4) with a normal platelet (213) and lymphocyte (1.8) count during a strong infection (enlarged salivary gland, sore throat, cold sore and fever) means there is something more sinnister underlying?",0
0034a593e4a34490ba4e,"Where can I find best Bharathnatyam classes in Annanagar, Chennai?",0
0034aabc2d85db18563e,"In an Indian culture, if you are over 18 and want to leave the house but your parents' approval denies your request, is this kidnapping?",0
0034b36ab0607d199195,What is the main purpose of penance?,0
0034c42c80cc2bb887e7,What postgraduate courses can I pursue at NIMHANS Bangalore after pursuing B.A hons in psychology?,0
0034cd99593b03e2cce2,If 3 women or 5 girls take 17 days to complete a piece of work how long will 7 women and 11 girls working together take to complete the work?,0
0034e0f93d6e0d7765e4,What are some research internship programs for computer science students?,0
0034e584cedcef12057f,"Besides WebMD and Mayo Clinic, what are the sources of medical articles?",0
0034e75371a38e720414,"What are my chances of getting into IIM A/B/C with 67% in engineering, 94% in XII, 90% In X with an expected percentile of 99 being an OBC candidate?",0
0034f66be6a1a3425524,Is AR15 or Shotgun more powerful?,0
0034fd499d2eb35cc154,How do I get good marks in +2 NEB board exams (Nepal)?,0
0035228a6eda09936a30,"If you were in a room with the ten most powerful people on Earth and you had a gun, what would you do?",0
0035306585b20d08c358,What are the cases in which a body can posses zero for gravitational potential energy?,0
00353240625fe74a4b8f,Can an international student with a sponsor go with a dependant but with financial statement showing competence of sponsoring the dependant to Canada?,0
00353d04c8971c50a33f,Have you ever quorreled with random children?,0
00354c087eb3e9a3b238,Is the term âover-ratedâ overrated?,0
0035646c245dab9e7cfe,How do I get an uninterruptible power supply device to switch back to charging mode?,0
003569aa967a2be83291,Do cookies make you feel good?,0
00358c6c0ed1ff81a4c8,What is the exponential form of [math] z = frac{\sin(\theta) - i \cos(\theta)}{sqrt(3) + i} [/math]?,0
0035a6f4455e9bb2aeaf,I want to present a courtesy gift to a very senior officer of mine. The gift must be not much expensive. It should be useable in office. Who can guide me well?,0
0035aa4ddaf14486d8bc,Why are some people so evil? What causes them to be that way?,0
0035ac186aa304126fc7,Could Someone help me with list of MNC's for construction or civil engineering field in Bangalore?,0
0035b83c93e9ffadbebf,What are the characteristics of the Monopoly games and how good is it?,0
0035baa942d8d7267f66,"What are your physical, mental and spiritual goals? How will you achieve them?",0
0035c1a1b8844b6c9866,If you like someone with PTSD should you think twice before dating?,0
0035cf20330d30f2ba2e,What is coagulated milk used for?,0
0035d06aa821f8e7d379,"How do I get cheap flight tickets from Lourdes, France to San SebastiÃ¡n, Spain?",0
0035d375285e6c35a1ae,Who has the sexiest nose?,0
0035ed23fe4eb8cb8d73,"If you speak English and French, how do your thoughts sound like?",0
0035f5ca0765a9dc79fe,What do I do if I know someone I love is doing something wrong?,0
0035fcfb6ba599128327,What did you do that got you into Harvard business school?,0
003600147cac1deff663,How can I reference a book?,0
0036028456d6d7670e95,How do Europeans justify the lie that Columbus discovered America?,0
00360ce2aa098f64adad,Which is the best FIFA game since FIFA 12?,0
0036153ab034840aaf87,What does tap tap mean in IMO app?,0
00362884477d46685bd3,"I'm coining the phrase 'All stack' developer. Native mobile, Frontend &amp; backend; what do you guys think?",0
0036381b86da3c5eecc9,What is the cost per km of a flight?,0
00363acdff276b027c5f,Has Donald Trump perpetuated sexism?,0
00364c7c95482748500f,Why is NiccolÃ² Machiavelli regarded as one of the major contributors of the Renaissance period?,0
00366d1defc5fb0a8cfd,How would I know that I am ready to use this app?,0
003670963ed6287e975d,What is your biggest frustration when it comes to being organized in your business?,0
0036748f9376bf2cf883,How do I work with my own brain instead of blindly following others?,0
003692a11b9d18519307,What is it men want in women?,0
0036960f097a2fd44a81,What is A level science?,0
0036afcc781292639029,What is transfer of attorney in India?,0
0036d064bf886d55ace5,How do elements react if the atoms that make them up are mainly made up of empty space?,0
0036d6380901666d3500,What do policemen think about drivers passing their squad car on the road?,0
0036e2913cf4f161a4c7,I am a Chinese man and wish to be gorgeous like the boxer David Allen. Is it possible?,0
0036eff69feca7a9400e,"This girl wrote a story in her free time and if I tell her something like ""I wrote a story too. I bet my story is better than yours. The only problem is that I wrote it in like grade 3."" Is this playful teasing and would she laugh?",0
0036f697173927992705,Are there plans to make artificial islands off Manhattan?,0
0036f92fa120cb91bc02,What is the age limit for joining Sehwag cricket academy?,0
0036fec0da57e3ae05f8,What is Chris Tashima best known for?,0
00370de2d1a462f97556,"If you graduated 14 years ago with a BA, you are currently looking for work. Can you downgrade your resume for entry level positions?",0
003711d17730c26c2c6a,Do you think Republican leadership will allow Trump to run in 2020?,0
003715f2c43372919f07,Where can I get best mesh pad mist eliminator?,0
0037171b201f79c09249,"How do I not care about what people thinks of you? At work, outside running errands, doing things you love like vlogging on your own, even friends who thinks its weird?",0
00373e104379306a7fbf,Approximately how long should it take for someone to go from beginner to intermediate in figure skating?,0
003746ba5457427ac920,Would people generally assume that a long work gap in a resume is because of a prison sentence?,0
003748e696a3f8f5f2aa,"Do you regard how much harm you can manage to do to others as a measure of how ""right"" and ""good"" you are?",0
00374e1e9cc24c946fa8,What are non-audit fees?,0
00375742e30415971818,What's Pretty Boy Floyd's legend?,0
00376b46026b24638b12,"How would you rank these classic Doordarshan favorites from your favorite to your least favorite, ""Ducktales"", ""Talespin"", ""The Jungle Book"", and ""Aladdin""?",0
00376badc2aa93e75b34,Should I accept the onsite opportunity from TCS? WHY?,0
00376ff18c1fc68fd149,Why is SSD called solid-state drive but not other names like ESD (electronic storage device)?,0
003774c46956c662d492,Which is the best SEO training institute in Chennai?,0
00379a450e5eb83b8e43,"Why is marijuana still illegal in the US? If it's been proven that it was made illegal due to greed, racism, and misinformation, why hasn't the ban been lifted yet?",0
0037a9aa5d9eb9f43712,Why does she say I don't care?,0
0037c8851385f8ece40d,"What is your funniest road rage story? How did you get back at somebody who tailgated you, cut you off, etc.?",0
0037cacf99994ad2dfc7,"What should I take into consideration before moving to Knaresborough, England?",0
0037ccd010fb00a97a33,What are benefits of linking Aadhar card with everything?,0
0037d67d34abed2cd749,Why are there no flights from Mangalore to Mysore?,0
0037ed037520d82393c0,On which number system does a computer work?,0
0038137d772980d444d8,How can a EEE student get better package than EE student in vssut?,0
003829c6a26aa1bfc2fe,"I'm a teacher, should I take up Global Career Counsellor Certification?",0
00382d10ead76986e085,"Have you ever left a bad marriage for one you thought was going to be better, but it turned out to be even worse? Did you wish you had stayed with your first marriage? What happened?",0
00382fbffbeb071469ce,Has Nintendo ever made a game in which Pauline from Donkey Kong meets Princess Peach?,0
003840a37cfdda9ae501,What is crowd hacking and how serious is it?,0
003844fe5fb45965b717,Where I can download synopsis?,0
0038460b95529b449856,Can stem cell injections help an arthritic wrist?,0
003848757438c56820e8,"If I wanted to work as a sound engineer for a movie, what do I need to do?",0
00384a7a98736d1c9254,How can I focus on my work and not procrastinate?,0
00384c6eec4e102ae545,"How come the Ottomans didn't send people from The Levant, Arabian Gulf, The Balkans and North Africa on death marches seeing as they betrayed them by breaking away from the Ottoman Empire?",0
00385001ef3105a63f58,How do you afford the money and time to travel a lot?,0
0038545f8d3e5ef953ac,Do liberals think people like Tad Cummins should be treated with leniency?,0
003872c0b647d38c2c87,Why does girl text me even though she told me she has a boyfriend after I asked her out to lunch?,0
0038738da48723fed649,How was TJ Maxx founded in 1976?,0
003877f5adfbcf353dbd,What are some tips when attempting to make home videos for entertaining on YouTube?,0
00387ebfb8f55b599066,How do we assure that we are making authentic assessments of people? How much scrutiny is necessary to allow for the optimal qualification of people?,0
0038833290ceb35e9fcd,Where can I throw a party in Lonavala?,0
003888782f2909d9aade,What shoes are preferred for recruits in Basic Training?,0
0038a170df6f57a42f9f,Would you tell how horrible your co-worker is before you leave?,0
0038a6376b8ff9a29410,What does it mean when a dog crabbily runs away from his owner?,0
0038c848d961f7459989,How do you take your mind away from hunger?,0
0038d21d4c9b00d818d7,Why can't liberals face reality?,0
00390af8bbd3e4b83a54,How do you make iron foundry?,0
00391fd0b579d0c06de4,Will I get admission to any college with a general rank of 2415 and OBC 531 and 66 percent in boards in JEE paper 2?,0
003925cd85123273ac66,What is the best to buy?,0
0039309127b72d2c4f7f,How are abrasive minerals classified?,0
003935da49cc892a026b,Are there teens on this site that tried to kill themselves? Who?,0
0039366361e096a76aec,Why do biotic factors interact with abiotic factors?,0
003946b068c8d75eadbd,What is telecommunication and data communication?,0
003972807feb6e21eb16,Is IIT students also will write gate?,0
003981447b9ecf6ab98c,What will you do if you see a foreigner in trouble?,0
00398624ce3e650d4d6c,Does lithium dioxide contain metal?,0
003989614aaca68bbaff,What is diploblastik short answer for 3marks?,0
0039a9c0cb0798c99547,"I often hear the term 'billionaire' by non-Americans, do they mean the billionaire has over a billion *dollars*, not any other currency?",0
0039c19ac0e948782db1,What are some historical facts about Robert Frost?,0
0039c24860eb94086887,How many droppers are there in top 100 in JEE?,0
